ID_Motif,Support,Document,Structure_Abstraite,Mot_1,Relation_1,Mot_2,Relation_2,Mot_3,Relation_3,Mot_4,Relation_4,Mot_5,Relation_5,Mot_6,Relation_6,Mot_7,Relation_7,Mot_8,Relation_8,Mot_9,Relation_9,Mot_10,Relation_10,Mot_11,Relation_11,Mot_12
21,70,FR100003,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],glycémie,CONTAINS,bilan,BEFORE,TDM,,,,,,,,,,,,,,,,,,
131,20,FR100282,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],multithérapie,OVERLAP,succès,[RETOUR],multithérapie,SIMULTANEOUS,administrée,,,,,,,,,,,,,,,,
131,20,FR100282,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],crises,OVERLAP,évoluant,[RETOUR],crises,SIMULTANEOUS,focales,,,,,,,,,,,,,,,,
131,20,FR100296,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],émergence,OVERLAP,sténosé,[RETOUR],émergence,SIMULTANEOUS,congestif,,,,,,,,,,,,,,,,
131,20,FR100296,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],émergence,OVERLAP,sténosé,[RETOUR],émergence,SIMULTANEOUS,cheminant,,,,,,,,,,,,,,,,
131,20,FR100296,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],émergence,OVERLAP,conflit,[RETOUR],émergence,SIMULTANEOUS,congestif,,,,,,,,,,,,,,,,
131,20,FR100296,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],émergence,OVERLAP,conflit,[RETOUR],émergence,SIMULTANEOUS,cheminant,,,,,,,,,,,,,,,,
131,20,FR100344,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],consultations,OVERLAP,bilan,[RETOUR],consultations,SIMULTANEOUS,suivies,,,,,,,,,,,,,,,,
131,20,FR100344,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],chiffres,OVERLAP,interruption,[RETOUR],chiffres,SIMULTANEOUS,incontrôlables,,,,,,,,,,,,,,,,
131,20,FR100344,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],chiffres,OVERLAP,interruption,[RETOUR],chiffres,SIMULTANEOUS,instables,,,,,,,,,,,,,,,,
131,20,FR100344,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],échographies,OVERLAP,déroulée,[RETOUR],échographies,SIMULTANEOUS,difficiles,,,,,,,,,,,,,,,,
131,20,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],améliorée,OVERLAP,reprise,[RETOUR],améliorée,SIMULTANEOUS,amélioration,,,,,,,,,,,,,,,,
131,20,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],améliorée,OVERLAP,récupération,[RETOUR],améliorée,SIMULTANEOUS,amélioration,,,,,,,,,,,,,,,,
131,20,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],améliorée,OVERLAP,disparition,[RETOUR],améliorée,SIMULTANEOUS,amélioration,,,,,,,,,,,,,,,,
131,20,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],envahit,OVERLAP,perméable,[RETOUR],envahit,SIMULTANEOUS,infiltre,,,,,,,,,,,,,,,,
131,20,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],envahit,OVERLAP,perméable,[RETOUR],envahit,SIMULTANEOUS,englobe,,,,,,,,,,,,,,,,
131,20,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],protéine,OVERLAP,traitée,[RETOUR],protéine,SIMULTANEOUS,CRP,,,,,,,,,,,,,,,,
131,20,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],suites,OVERLAP,étude,[RETOUR],suites,SIMULTANEOUS,favorables,,,,,,,,,,,,,,,,
131,20,FR100515,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],derniers,OVERLAP,ectasiques,[RETOUR],derniers,SIMULTANEOUS,morphologie,,,,,,,,,,,,,,,,
131,20,FR100515,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],derniers,OVERLAP,congestifs,[RETOUR],derniers,SIMULTANEOUS,morphologie,,,,,,,,,,,,,,,,
131,20,FR100515,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],inefficaces,OVERLAP,résistance,[RETOUR],inefficaces,SIMULTANEOUS,antipaludéens,,,,,,,,,,,,,,,,
131,20,FR100515,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],inefficaces,OVERLAP,résistance,[RETOUR],inefficaces,SIMULTANEOUS,dapsone,,,,,,,,,,,,,,,,
131,20,FR100517,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],évolution,OVERLAP,amélioration,[RETOUR],évolution,SIMULTANEOUS,favorable,,,,,,,,,,,,,,,,
131,20,FR100597,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],refoulement,OVERLAP,circulation,[RETOUR],refoulement,SIMULTANEOUS,refoulée,,,,,,,,,,,,,,,,
131,20,FR100597,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],refoulement,OVERLAP,circulation,[RETOUR],refoulement,SIMULTANEOUS,comprimée,,,,,,,,,,,,,,,,
131,20,FR100603,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],évolution,OVERLAP,récurrence,[RETOUR],évolution,SIMULTANEOUS,favorable,,,,,,,,,,,,,,,,
131,20,FR100717,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],suites,OVERLAP,évolution,[RETOUR],suites,SIMULTANEOUS,simples,,,,,,,,,,,,,,,,
131,20,FR100780,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],bilan,OVERLAP,bilan,[RETOUR],bilan,SIMULTANEOUS,réalisé,,,,,,,,,,,,,,,,
131,20,FR100780,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],ponction,OVERLAP,grossesse,[RETOUR],ponction,SIMULTANEOUS,réalisée,,,,,,,,,,,,,,,,
131,20,FR100780,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],geste,OVERLAP,antécédent,[RETOUR],geste,SIMULTANEOUS,grossesse,,,,,,,,,,,,,,,,
131,20,FR100882,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],Imagerie,OVERLAP,syndrome,[RETOUR],Imagerie,SIMULTANEOUS,IRM,,,,,,,,,,,,,,,,
131,20,FR100882,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],réflexes,OVERLAP,examen,[RETOUR],réflexes,SIMULTANEOUS,vifs,,,,,,,,,,,,,,,,
131,20,FR100882,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],réflexes,OVERLAP,diffusés,[RETOUR],réflexes,SIMULTANEOUS,vifs,,,,,,,,,,,,,,,,
131,20,FR100882,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],Protéine,OVERLAP,leucocytes,[RETOUR],Protéine,SIMULTANEOUS,CRP,,,,,,,,,,,,,,,,
131,20,FR100882,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],tenue,OVERLAP,examen,[RETOUR],tenue,SIMULTANEOUS,impossible,,,,,,,,,,,,,,,,
131,20,FR100894,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],ressentir,OVERLAP,trouvait,[RETOUR],ressentir,SIMULTANEOUS,sensation,,,,,,,,,,,,,,,,
131,20,FR100903,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],anatomie,OVERLAP,augmentation,[RETOUR],anatomie,SIMULTANEOUS,aspect,,,,,,,,,,,,,,,,
131,20,FR100925,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],hépatite,OVERLAP,hospitalisée,[RETOUR],hépatite,SIMULTANEOUS,ictère,,,,,,,,,,,,,,,,
131,20,FR100925,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],hépatite,OVERLAP,hospitalisée,[RETOUR],hépatite,SIMULTANEOUS,taux,,,,,,,,,,,,,,,,
131,20,FR100932,[EVENT_BEFORE_N/A_ACTUAL] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL],évolution,OVERLAP,suivie,[RETOUR],évolution,SIMULTANEOUS,favorable,,,,,,,,,,,,,,,,
176,20,FR100142,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],examen,BEFORE,électrophorèse,BEFORE,scanner,BEFORE,fibroscopie,BEFORE,biopsie,[RETOUR],fibroscopie,BEFORE,colonoscopie,[RETOUR],biopsie,BEFORE,mis,,,,,,
176,20,FR100161,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],interrogatoire,BEFORE,examen,BEFORE,examens,BEFORE,radiographie,BEFORE,complément,[RETOUR],radiographie,BEFORE,échographie,[RETOUR],complément,BEFORE,IRM,,,,,,
176,20,FR100161,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],interrogatoire,BEFORE,examen,BEFORE,examens,BEFORE,radiographie,BEFORE,complément,[RETOUR],radiographie,BEFORE,échographie,[RETOUR],complément,BEFORE,cortisol,,,,,,
176,20,FR100161,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],examens,BEFORE,radiographie,BEFORE,complément,BEFORE,cortisol,BEFORE,exérèse,[RETOUR],cortisol,BEFORE,cortisol,[RETOUR],exérèse,BEFORE,examen,,,,,,
176,20,FR100161,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],examens,BEFORE,radiographie,BEFORE,complément,BEFORE,cortisol,BEFORE,exérèse,[RETOUR],cortisol,BEFORE,dérivés,[RETOUR],exérèse,BEFORE,examen,,,,,,
176,20,FR100161,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],examen,BEFORE,examens,BEFORE,radiographie,BEFORE,complément,BEFORE,cortisol,[RETOUR],complément,BEFORE,IRM,[RETOUR],cortisol,BEFORE,cortisol,,,,,,
176,20,FR100161,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],examen,BEFORE,examens,BEFORE,radiographie,BEFORE,complément,BEFORE,cortisol,[RETOUR],complément,BEFORE,IRM,[RETOUR],cortisol,BEFORE,dérivés,,,,,,
176,20,FR100161,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],examen,BEFORE,examens,BEFORE,radiographie,BEFORE,complément,BEFORE,cortisol,[RETOUR],complément,BEFORE,IRM,[RETOUR],cortisol,BEFORE,exérèse,,,,,,
176,20,FR100255,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],examen,BEFORE,examen,BEFORE,échographie,BEFORE,mise,BEFORE,réveillée,[RETOUR],mise,BEFORE,traitement,[RETOUR],réveillée,BEFORE,radio,,,,,,
176,20,FR100255,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],examen,BEFORE,examen,BEFORE,échographie,BEFORE,mise,BEFORE,réveillée,[RETOUR],mise,BEFORE,oxygénothérapie,[RETOUR],réveillée,BEFORE,radio,,,,,,
176,20,FR100255,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],examen,BEFORE,examen,BEFORE,échographie,BEFORE,mise,BEFORE,réveillée,[RETOUR],mise,BEFORE,décubitus,[RETOUR],réveillée,BEFORE,radio,,,,,,
176,20,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],Radiographie,BEFORE,échographie,BEFORE,scanner,BEFORE,diagnostic,BEFORE,exploration,[RETOUR],diagnostic,BEFORE,opérée,[RETOUR],exploration,BEFORE,résection,,,,,,
176,20,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],scanner,BEFORE,diagnostic,BEFORE,exploration,BEFORE,résection,BEFORE,suites,[RETOUR],résection,BEFORE,drainage,[RETOUR],suites,BEFORE,suivie,,,,,,
176,20,FR100439,[EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],prélèvements,BEFORE,IRM,BEFORE,scanner,BEFORE,endoscopie,BEFORE,biopsies,[RETOUR],endoscopie,BEFORE,biopsies,[RETOUR],biopsies,BEFORE,analyse,,,,,,
