ID_Motif,Support,Document,Structure_Abstraite,Mot_1,Relation_1,Mot_2,Relation_2,Mot_3,Relation_3,Mot_4,Relation_4,Mot_5,Relation_5,Mot_6,Relation_6,Mot_7,Relation_7,Mot_8,Relation_8,Mot_9,Relation_9,Mot_10,Relation_10,Mot_11,Relation_11,Mot_12
12,70,FR100003,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],leucocytes,CONTAINS,examen,BEFORE,examen,,,,,,,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],tendu,CONTAINS,examen,BEFORE,examen,CONTAINS,toucher,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],consciente,CONTAINS,examen,BEFORE,examen,CONTAINS,spéculum,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],consciente,CONTAINS,examen,BEFORE,examen,CONTAINS,BCF,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],consciente,CONTAINS,examen,BEFORE,examen,CONTAINS,toucher,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],apyrétique,CONTAINS,examen,BEFORE,examen,CONTAINS,spéculum,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],apyrétique,CONTAINS,examen,BEFORE,examen,CONTAINS,BCF,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],apyrétique,CONTAINS,examen,BEFORE,examen,CONTAINS,toucher,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],carde,CONTAINS,examen,BEFORE,examen,CONTAINS,spéculum,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],carde,CONTAINS,examen,BEFORE,examen,CONTAINS,BCF,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],carde,CONTAINS,examen,BEFORE,examen,CONTAINS,toucher,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],eupnéique,CONTAINS,examen,BEFORE,examen,CONTAINS,spéculum,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],eupnéique,CONTAINS,examen,BEFORE,examen,CONTAINS,BCF,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],eupnéique,CONTAINS,examen,BEFORE,examen,CONTAINS,toucher,[RETOUR],examen,BEFORE,échographie,,,,,,,,,,,,
63,24,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],anomalies,CONTAINS,examen,BEFORE,examinés,CONTAINS,examen,[RETOUR],examinés,BEFORE,détresse,,,,,,,,,,,,
63,24,FR100874,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],diverticule,CONTAINS,tomodensitométrie,BEFORE,retenu,CONTAINS,hémorragie,[RETOUR],retenu,BEFORE,mise,,,,,,,,,,,,
63,24,FR100874,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],diverticule,CONTAINS,tomodensitométrie,BEFORE,retenu,CONTAINS,surinfection,[RETOUR],retenu,BEFORE,mise,,,,,,,,,,,,
63,24,FR100874,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],diverticule,CONTAINS,fibroscopie,BEFORE,transit,CONTAINS,image,[RETOUR],transit,BEFORE,tomodensitométrie,,,,,,,,,,,,
63,24,FR100903,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],sérologies,CONTAINS,écarté,BEFORE,contrôles,CONTAINS,biométrie,[RETOUR],contrôles,BEFORE,accouchement,,,,,,,,,,,,
63,24,FR100903,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],Coombs,CONTAINS,écarté,BEFORE,contrôles,CONTAINS,biométrie,[RETOUR],contrôles,BEFORE,accouchement,,,,,,,,,,,,
63,24,FR100946,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],hémiparésie,CONTAINS,examen,BEFORE,IRM,CONTAINS,prise,[RETOUR],IRM,BEFORE,analyse,,,,,,,,,,,,
63,24,FR100946,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],consciente,CONTAINS,examen,BEFORE,IRM,CONTAINS,prise,[RETOUR],IRM,BEFORE,analyse,,,,,,,,,,,,
63,24,FR100946,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],marche,CONTAINS,examen,BEFORE,IRM,CONTAINS,prise,[RETOUR],IRM,BEFORE,analyse,,,,,,,,,,,,
63,24,FR100946,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],station,CONTAINS,examen,BEFORE,IRM,CONTAINS,prise,[RETOUR],IRM,BEFORE,analyse,,,,,,,,,,,,
63,24,FR100998,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],lésions,CONTAINS,diagnostic,BEFORE,traitée,CONTAINS,cures,[RETOUR],traitée,BEFORE,bilan,,,,,,,,,,,,
63,24,FR100998,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],lésions,CONTAINS,diagnostic,BEFORE,traitée,CONTAINS,développé,[RETOUR],traitée,BEFORE,bilan,,,,,,,,,,,,
63,24,FR100998,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],inflammation,CONTAINS,diagnostic,BEFORE,traitée,CONTAINS,cures,[RETOUR],traitée,BEFORE,bilan,,,,,,,,,,,,
63,24,FR100998,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],inflammation,CONTAINS,diagnostic,BEFORE,traitée,CONTAINS,développé,[RETOUR],traitée,BEFORE,bilan,,,,,,,,,,,,
182,24,FR100078,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],examen,BEFORE,doppler,OVERLAP,thrombose,,,,,,,,,,,,,,,,,,
182,24,FR100078,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],examen,BEFORE,doppler,OVERLAP,insuffisance,,,,,,,,,,,,,,,,,,
182,24,FR100078,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],doppler,BEFORE,doppler,OVERLAP,artériopathie,,,,,,,,,,,,,,,,,,
182,24,FR100132,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],examen,BEFORE,écho-Doppler,OVERLAP,atteinte,,,,,,,,,,,,,,,,,,
182,24,FR100132,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],consultation,BEFORE,examen,OVERLAP,inflammatoires,,,,,,,,,,,,,,,,,,
182,24,FR100132,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],consultation,BEFORE,examen,OVERLAP,douleurs,,,,,,,,,,,,,,,,,,
182,24,FR100132,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],consultation,BEFORE,examen,OVERLAP,prurit,,,,,,,,,,,,,,,,,,
182,24,FR100168,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],bilan,BEFORE,tests,OVERLAP,réalisée,,,,,,,,,,,,,,,,,,
182,24,FR100168,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],transfusion,BEFORE,bilan,OVERLAP,déficit,,,,,,,,,,,,,,,,,,
182,24,FR100275,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],arrivée,BEFORE,établi,OVERLAP,respiration,,,,,,,,,,,,,,,,,,
182,24,FR100275,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],arrivée,BEFORE,établi,OVERLAP,pouls,,,,,,,,,,,,,,,,,,
182,24,FR100275,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],bilan,BEFORE,bilan,OVERLAP,germes,,,,,,,,,,,,,,,,,,
182,24,FR100275,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],pris,BEFORE,électroencéphalogramme,OVERLAP,foyer,,,,,,,,,,,,,,,,,,
182,24,FR100282,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],monothérapie,BEFORE,multithérapie,OVERLAP,succès,,,,,,,,,,,,,,,,,,
182,24,FR100282,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],monothérapie,BEFORE,consulte,OVERLAP,améliorait,,,,,,,,,,,,,,,,,,
182,24,FR100314,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],bilan,BEFORE,drainage,OVERLAP,signe,,,,,,,,,,,,,,,,,,
182,24,FR100314,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],admise,BEFORE,bilan,OVERLAP,fracture,,,,,,,,,,,,,,,,,,
182,24,FR100371,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],envoyée,BEFORE,résultat,OVERLAP,signes,,,,,,,,,,,,,,,,,,
182,24,FR100371,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],bilan,BEFORE,bilan,OVERLAP,anomalie,,,,,,,,,,,,,,,,,,
182,24,FR100371,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],sortie,BEFORE,perdue,OVERLAP,montrait,,,,,,,,,,,,,,,,,,
182,24,FR100371,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],sortie,BEFORE,perdue,OVERLAP,examen,,,,,,,,,,,,,,,,,,
182,24,FR100371,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],sortie,BEFORE,perdue,OVERLAP,surveillance,,,,,,,,,,,,,,,,,,
182,24,FR100510,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],examen,BEFORE,radiographie,OVERLAP,fracture,,,,,,,,,,,,,,,,,,
182,24,FR100510,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],examen,BEFORE,radiographie,OVERLAP,érosion,,,,,,,,,,,,,,,,,,
182,24,FR100517,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],explorations,BEFORE,porté,OVERLAP,totalité,,,,,,,,,,,,,,,,,,
182,24,FR100597,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG],évoqué,BEFORE,fibroscopie,OVERLAP,anomalie,,,,,,,,,,,,,,,,,,
